9315400 37654 -20668 -712.595 680.321 0.203947
9330400 29344 -16810 -1164.39 596.761 0.203947
9330600 -12892 10650 -642.889 764.177 0.203947
9315400 37546 -20587 -687.419 684.353 0.303969
9330400 29134.6 -16670.4 -1173.8 802.343 0.303969
9330600 -13073.8 10737.9 -935.69 668.992 0.303969
9315400 37476.9 -20534.6 -739.7 692.963 0.413951
9330400 29056 -16643.8 -1096.21 760.561 0.413951
9330600 -13151.5 10794.3 -947.903 638.737 0.413951
9315400 37351.9 -20457 -841.7 669.33 0.523949
9330400 28853.6 -16647.3 -1404.86 519.422 0.523949
9330600 -13261.9 10896.4 -878.157 595.918 0.523949
9315400 37269 -20378.2 -808.795 734.338 0.633945
9330400 28666.9 -16649.9 -1278.33 443.641 0.633945
9330600 -13369.6 10968.7 -835.232 342.789 0.633945
9315400 37233.9 -20359.8 -822.996 663.472 0.733948
9330400 28610.4 -16610.8 -1138.6 497.316 0.733948
9330600 -13751.3 10758.9 -1399.89 -291.999 0.733948
9315400 37068.6 -20233.2 -860.806 735.394 0.843947
9330400 28499.9 -16516.9 -1134.31 834.099 0.843947
9330600 -13938.1 10676.1 -1284.44 -406.391 0.843947
9315400 36982.8 -20180.4 -847.34 664.731 0.943952
9330400 28426 -16439.7 -1023.66 1094.12 0.943952
9330600 -13959.4 10676.1 -1124.75 -273.65 0.943952
9315400 36905.8 -20146.4 -775.74 608.385 1.053924
9330400 28258.3 -16303.5 -1164.54 1138.09 1.053924
9330600 -13991.6 10732.4 -1153.01 -139.422 1.053924
9315400 36783.9 -20073.2 -883.386 732.042 1.153946
9330400 28112.6 -16414.6 -1043.89 485.699 1.153946
9330600 -14065.8 10812.2 -918.633 29.7836 1.153946
9315400 36590.9 -19926.3 -1122.33 878.867 1.253949
9330400 28004.9 -16414 -835.633 247.796 1.253949
9330600 -14231.7 10876.8 -876.245 -101.324 1.253949
9315400 36467.2 -19850.8 -1039.3 749.006 1.363947
9330400 27847.4 -16310.5 -872.003 383.695 1.363947
9330600 -14377.9 10940.6 -925.886 30.1231 1.363947
9315400 36456 -19853.3 -935.361 601.452 1.463948
9330400 27806.9 -16287.6 -916.111 342.633 1.463948
9330600 -14455.5 10901.8 -1096.38 -191.219 1.463948
9315400 36330.4 -19753.7 -905.356 658.984 1.573946
9330400 27607.9 -16238.2 -969.008 313.256 1.573946
9330600 -14562.3 10868.2 -1073.95 -324.921 1.573946
9315400 36279.2 -19708.6 -936.146 784.268 1.683947
9330400 27558.1 -16174.6 -913.246 526.836 1.683947
9330600 -14638.6 10875.2 -1023.3 -356.461 1.683947
9315400 36283.9 -19617.1 -892.721 878.167 1.783949
9330400 27419.7 -16131.7 -1029.7 294.525 1.783949
9330600 -14780.4 10938 -1099.9 60.0156 1.783949
9315400 36109.7 -19608.4 -910.853 620.856 1.893946
9330400 27301.3 -16098.1 -1150.09 380.578 1.893946
9330600 -14873.3 11003.8 -1152.96 240.222 1.893946
9315400 35832.5 -19535.1 -1076.64 626.031 1.993948
9330400 27081.8 -15977.5 -1307.65 635.863 1.993948
9330600 -14987.3 11115.3 -1187.04 566.68 1.993948
9315400 35661.2 -19463.2 -1034.39 567.603 2.103946
9330400 26869.6 -15856.1 -1379.03 722.058 2.103946
9330600 -15132.5 11183.8 -1155.1 530.888 2.103946
9315400 35538.2 -19419.6 -1255.61 638.203 2.203948
9330400 26717 -15799.6 -1488.53 736.329 2.203948
9330600 -15189.4 11203.8 -1018.8 538.341 2.203948
9315400 35366.9 -19316.8 -1286.54 603.125 2.313941
9330400 26529.8 -15652.4 -1413.74 754.713 2.313941
9330600 -15283.2 11249.2 -945.436 595.086 2.313941
9315400 35312.5 -19297.2 -1246.7 565.602 2.413947
9330400 26401.7 -15599.6 -1533.81 959.452 2.413947
9330600 -15304.4 11210.9 -913.866 381.567 2.413947
9315400 35200.5 -19266.4 -1038.35 521.506 2.513948
9330400 26171.2 -15482.2 -1602.72 872.243 2.513948
9330600 -15371.7 11221.6 -836.905 346.646 2.513948
9331400 -36502 -3524 1184.67 301.373 2.513948
9315400 35145.8 -19196.3 -703.971 540.636 2.623948
9330400 26065.6 -15399.7 -1299.65 704.658 2.623948
9330600 -15527.7 11146.2 -972.82 -460.315 2.623948
9331400 -36339.6 -3489.04 1105.14 192.918 2.623948
9315400 35115.2 -19158.7 -687.585 557.561 2.733946
9330400 25980.1 -15352.5 -1234.33 867.575 2.733946
9330600 -15584.8 11073.5 -913.208 -650.665 2.733946
9331400 -36280 -3482.74 1029.63 160.409 2.733946
9315400 34983.1 -19124.5 -663.196 414.951 2.833948
9330400 25637.1 -15265.8 -1462.38 789.679 2.833948
9330600 -15660.5 11010.8 -814.091 -707.447 2.833948
9331400 -36079.7 -3467.94 1069.2 97.8764 2.833948
9315400 34904.1 -19086.8 -714.281 419.535 2.943948
9330400 25555.4 -15227.1 -1296.25 789.067 2.943948
9330600 -15673.5 11018.3 -759.822 -622.945 2.943948
9331400 -35994.4 -3436.41 1132.84 190.643 2.943948
9315400 34769.2 -19056.8 -774.44 276.568 3.053944
9330400 25395.6 -15190.2 -1194.46 629.567 3.053944
9330600 -15671.5 10988.4 -620.245 -506.425 3.053944
9331400 -35810.4 -3400.33 1177.19 306.319 3.053944
9315400 34587.9 -19053.5 -813.486 297.255 3.153946
9330400 25303.2 -15094.5 -1121.05 731.039 3.153946
9330600 -15691.9 11009.5 -678.684 -469.424 3.153946
9331400 -35592.7 -3353.26 1214.04 339.73 3.153946
9315400 34499.1 -19029.9 -898.17 351.909 3.263919
9330400 25230.2 -15083.8 -1166.6 676.731 3.263919
9330600 -15724.7 11020.9 -613.604 -464.048 3.263919
9331400 -35498.5 -3335.68 1206.64 208.63 3.263919
9315400 34286.2 -18943.9 -1044.37 425.634 3.363947
9330400 25041.2 -15034.5 -1164.48 503.273 3.363947
9330600 -15734.1 11025.9 -554.399 -341.402 3.363947
9331400 -35291.5 -3426.76 1352.73 -201.223 3.363947
9315400 34219.1 -18899.9 -1068.02 466.544 3.473954
9330400 24908.1 -14995.7 -1231.35 596.085 3.473954
9330600 -15735.2 11032.1 -540.388 -301.816 3.473954
9331400 -35171.4 -3445.07 1357.54 -296.187 3.473954
9315400 34016.7 -18881.4 -1064.11 344.518 3.583950
9330400 24901.5 -14961.4 -928.426 428.569 3.583950
9330600 -15749.9 11087.3 -593.328 -21.1928 3.583950
9331400 -34990.6 -3468.19 1208.05 -300.319 3.583950
9315400 33886.5 -18888.2 -1155.13 273.673 3.693937
9330400 24722.7 -14885.6 -885.318 686.147 3.693937
9330600 -15747.2 11201.7 -589.831 223.513 3.693937
9331400 -34912.2 -3500.95 1157.39 -283.781 3.693937
9315400 33828.6 -18867.8 -1026.42 341.374 3.793947
9330400 24478.9 -14741.3 -981.995 850.631 3.793947
9330600 -15739.4 11275 -580.654 458.373 3.793947
9331400 -34704.6 -3366.25 1252.66 -265.35 3.793947
9315400 33665.2 -18838.9 -1160.79 371.273 3.903946
9330400 24262.3 -14649.1 -1046.49 838.608 3.903946
9330600 -15716.6 11393.6 -378.318 760.231 3.903946
9331400 -34572.1 -3361.61 1108.89 -219.525 3.903946
9315400 33601.7 -18797 -1285.14 521.324 4.003965
