9335700 -15132 -10522 63.3668 -628.583 1584976701.000000
9335900 -16965 11786 -167.864 695.621 1584976701.000000
9342700 2340 5613 396.373 -682.107 1584976701.000000
9335700 -15118 -10484 123.999 -690.121 1584976701.000000
9335900 -16960 11802 -179.042 690.237 1584976701.000000
9342700 2544 5429 537.439 -1159.36 1584976701.000000
9335700 -15089 -10514 189.673 -736.639 1584976701.000000
9335900 -16955 11830 -184.547 675.406 1584976701.000000
9342700 2722 5291 758.671 -1653.28 1584976701.000000
9335700 -15081 -10524 221.064 -667.018 1584976701.000000
9335900 -16944 11816 -120.178 580.533 1584976701.000000
9342700 2761 5197 632.842 -1552.37 1584976701.000000
9335700 -15077 -10510 218.65 -606.879 1584976701.000000
9335900 -16937 11807 -74.8308 549.441 1584976701.000000
9342700 2947 5097 708.655 -1732.3 1584976701.000000
9335700 -15071 -10528 210.775 -553.557 1584976701.000000
9335900 -16936 11791 -71.5398 512.99 1584976701.000000
9342700 3043 4986 755.952 -1752.42 1584976701.000000
9335700 -15070 -10552 193.708 -596.626 1584976701.000000
9335900 -16937 11830 -95.1104 596.289 1584976701.000000
9342700 3128 4882 804.644 -1830 1584976701.000000
9335700 -15022 -10537 252.32 -590.336 1584976702.000000
9335900 -16954 11864 -92.7008 608.842 1584976702.000000
9342700 3189 4814 855.75 -1619.05 1584976702.000000
9335700 -14989 -10544 228.733 -624.695 1584976702.000000
9335900 -16957 11860 -168.431 477.533 1584976702.000000
9342700 3185 4809 647.084 -1245.93 1584976702.000000
9335700 -14951 -10509 284.535 -636.661 1584976702.000000
9335900 -16952 11827 -188.31 179.164 1584976702.000000
9342700 3198 4776 503.82 -994.806 1584976702.000000
9335700 -14951 -10521 354.71 -584.577 1584976702.000000
9335900 -16960 11711 -137.311 -160.535 1584976702.000000
9342700 3223 4706 462.166 -972.196 1584976702.000000
9335700 -14930 -10540 378.989 -532.665 1584976702.000000
9335900 -16971 11644 -139.483 -304.571 1584976702.000000
9342700 3252 4633 442.152 -1043.57 1584976702.000000
9335700 -14912 -10527 402.878 -497.738 1584976702.000000
9335900 -16978 11634 -157.542 -351.248 1584976702.000000
9342700 3258 4533 405.824 -1144.51 1584976702.000000
9335700 -14938 -10502 285.462 -522.479 1584976702.000000
9335900 -16979 11627 -144.92 -192.679 1584976702.000000
9342700 3269 4432 281.61 -1147.33 1584976702.000000
9335700 -14983 -10504 189.699 -530.195 1584976702.000000
9335900 -16983 11577 -194.685 -311.182 1584976702.000000
9342700 3278 4357 268.245 -1218.05 1584976702.000000
9335700 -15019 -10515 140.484 -603.891 1584976702.000000
9335900 -16976 11645 15.5649 78.0611 1584976702.000000
9342700 3319 4292 343.85 -1093.09 1584976702.000000
9335700 -15027 -10512 60.2006 -615.804 1584976702.000000
9335900 -16967 11785 191.644 515.962 1584976702.000000
9342700 3360 4258 333.115 -1048.14 1584976702.000000
9335700 -15036 -10488 39.0571 -624.672 1584976702.000000
9335900 -16963 11803 227.212 540.741 1584976702.000000
9342700 3433 4191 615.293 -1107.85 1584976702.000000
9335700 -15052 -10451 34.9783 -630.718 1584976702.000000
9335900 -16940 11837 287.583 573.246 1584976702.000000
9342700 3503 4144 673.76 -997.631 1584976702.000000
9335700 -15068 -10447 -83.7381 -651.623 1584976702.000000
9335900 -16932 11860 284.217 517.974 1584976702.000000
9342700 3518 4111 546.186 -941.173 1584976702.000000
9335700 -15067 -10445 -110.906 -721.109 1584976702.000000
9335900 -16942 11867 253.741 583.852 1584976702.000000
9342700 3534 4089 524.041 -892.8 1584976702.000000
9335700 -15080 -10454 -139.86 -732.658 1584976702.000000
9335900 -16966 11891 248.901 694.496 1584976702.000000
9342700 3557 4025 529.337 -955.655 1584976702.000000
9335700 -15090 -10472 -134.778 -747.232 1584976703.000000
9335900 -16952 11912 253.428 798.401 1584976703.000000
9342700 3567 3972 447.56 -948.997 1584976703.000000
9335700 -15072 -10484 -101.391 -773.936 1584976703.000000
9335900 -16949 11946 232.939 899.435 1584976703.000000
9342700 3598 3901 416.127 -913.145 1584976703.000000
9335700 -15109 -10446 -175.137 -637.908 1584976703.000000
9335900 -16948 11973 241.747 852.531 1584976703.000000
9342700 3616 3808 430.358 -944.288 1584976703.000000
9335700 -15116 -10472 -183.355 -632.572 1584976703.000000
9335900 -16971 11993 270.738 810.641 1584976703.000000
9342700 3651 3740 467.671 -892.481 1584976703.000000
9335700 -15124 -10470 -186.322 -665.714 1584976703.000000
9335900 -16986 11999 349.514 669.285 1584976703.000000
9342700 3652 3670 414.926 -893.803 1584976703.000000
9335700 -15158 -10444 -262.896 -682.25 1584976703.000000
9335900 -16980 11997 410.83 626.383 1584976703.000000
9342700 3696 3574 462.91 -925.741 1584976703.000000
9335700 -15194 -10447 -279.938 -692.959 1584976703.000000
9335900 -16960 11984 498.455 625.65 1584976703.000000
9342700 3743 3493 521.755 -948.697 1584976703.000000
9335700 -15215 -10461 -245.73 -602.549 1584976703.000000
9335900 -16932 11980 458.465 531.574 1584976703.000000
9342700 3774 3450 499.653 -967.296 1584976703.000000
9335700 -15233 -10463 -307.756 -601.146 1584976703.000000
9335900 -16911 11970 433.599 567.331 1584976703.000000
9342700 3785 3421 507.32 -913.84 1584976703.000000
9335700 -15234 -10474 -185.617 -617.14 1584976703.000000
9335900 -16938 12017 354.395 690.22 1584976703.000000
9342700 3801 3395 408.24 -874.875 1584976703.000000
9335700 -15238 -10475 -174.014 -643.859 1584976703.000000
9335900 -16977 12031 295.594 683.573 1584976703.000000
9342700 3833 3368 319.634 -794.757 1584976703.000000
9335700 -15236 -10471 -217.632 -562.212 1584976703.000000
9335900 -17007 12013 353.898 600.856 1584976703.000000
9342700 3856 3313 340.404 -761.543 1584976703.000000
9335700 -15238 -10455 -227.638 -507.368 1584976703.000000
9335900 -17047 12012 388.931 598.261 1584976703.000000
9342700 3902 3238 337.549 -792.935 1584976703.000000
9335700 -15228 -10467 -217.759 -498.571 1584976703.000000
9335900 -17059 12068 341.638 724.816 1584976703.000000
9342700 3940 3176 357.24 -771.785 1584976703.000000
9335700 -15231 -10460 -229.986 -485.903 1584976703.000000
9335900 -17052 12104 349.638 732.206 1584976703.000000
9342700 4003 3080 499.168 -838.976 1584976703.000000
9335700 -15222 -10421 -232.654 -528.545 1584976704.000000
9335900 -17031 12102 364.182 600.065 1584976704.000000
9342700 4043 3040 531.925 -897.81 1584976704.000000
9335700 -15209 -10422 -270.424 -514.484 1584976704.000000
9335900 -16969 12117 513.743 529.949 1584976704.000000
9342700 4126 2929 581.301 -1133.18 1584976704.000000
9335700 -15254 -10410 -273.483 -525.52 1584976704.000000
9335900 -16928 12117 577.464 448.17 1584976704.000000
9342700 4202 2861 638.078 -1162.39 1584976704.000000
9335700 -15316 -10369 -296.671 -479.358 1584976704.000000
9335900 -16914 12100 583.837 379.959 1584976704.000000
9342700 4266 2796 718.085 -1145.27 1584976704.000000
9335700 -15333 -10351 -246.473 -549.494 1584976704.000000
9335900 -16937 12047 731.494 384.28 1584976704.000000
9342700 4344 2709 794.285 -1266.57 1584976704.000000
9335700 -15332 -10359 -217.748 -623.382 1584976704.000000
9335900 -16940 12041 721.119 364.173 1584976704.000000
9342700 4378 2656 791.08 -1269.94 1584976704.000000
9335700 -15319 -10340 -202.998 -541.793 1584976704.000000
9335900 -16944 12030 702.983 343.563 1584976704.000000
9342700 4440 2618 761.93 -1242.46 1584976704.000000
9335700 -15317 -10314 -289.853 -543.945 1584976704.000000
9335900 -16950 12033 724.432 384.149 1584976704.000000
9342700 4479 2575 705.807 -1156.2 1584976704.000000
9335700 -15297 -10310 -180.935 -434.786 1584976704.000000
9335900 -16930 12031 769.861 311.484 1584976704.000000
9342700 4500 2534 639.733 -1179.37 1584976704.000000
9335700 -15284 -10301 -167.027 -422.593 1584976704.000000
9335900 -16914 12036 786.031 253.926 1584976704.000000
9342700 4566 2460 714.849 -1197.82 1584976704.000000
9335700 -15287 -10295 -212.625 -462.465 1584976704.000000
9335900 -16880 12019 772.236 193.369 1584976704.000000
9342700 4640 2443 781.217 -1012.58 1584976704.000000
9335700 -15299 -10279 -287.532 -512.072 1584976704.000000
9335900 -16875 12025 721.257 141.942 1584976704.000000
9342700 4626 2392 696.326 -1037.79 1584976704.000000
9335700 -15313 -10292 -300.076 -525.949 1584976704.000000
9335900 -16887 12020 609.553 123.144 1584976704.000000
9342700 4690 2297 785.865 -1040.18 1584976704.000000
9335700 -15332 -10309 -341.454 -565.324 1584976704.000000
9335900 -16926 12013 565.501 151.31 1584976704.000000
9342700 4734 2203 772.208 -1126.18 1584976704.000000
9335700 -15349 -10281 -432.626 -601.867 1584976704.000000
9335900 -16912 12012 655.407 142.017 1584976704.000000
9342700 4774 2166 645.806 -981.469 1584976704.000000
9335700 -15343 -10292 -424.703 -664.293 1584976705.000000
9335900 -16896 12003 712.097 120.967 1584976705.000000
9342700 4843 2124 575.661 -845.343 1584976705.000000
9335700 -15345 -10300 -407.196 -584.922 1584976705.000000
9335900 -16878 12004 705.856 80.9659 1584976705.000000
9342700 4819 2118 389.354 -730.863 1584976705.000000
9335700 -15368 -10288 -325.375 -481.013 1584976705.000000
9335900 -16858 12001 666.863 59.5913 1584976705.000000
9342700 4832 2034 376.218 -804.27 1584976705.000000
9335700 -15343 -10251 -181.928 -480.5 1584976705.000000
9335900 -16855 11987 674.543 -2.11163 1584976705.000000
9342700 4873 1951 381.601 -799.088 1584976705.000000
9335700 -15305 -10246 -106.489 -523.437 1584976705.000000
9335900 -16845 11985 773.454 -66.7899 1584976705.000000
9342700 4904 1889 367.085 -805.636 1584976705.000000
9335700 -15281 -10222 -116.461 -485.139 1584976705.000000
9335900 -16845 11963 870.538 -95.4422 1584976705.000000
9342700 4913 1846 299.786 -730.722 1584976705.000000
9335700 -15271 -10222 -141.971 -524.489 1584976705.000000
9335900 -16825 11939 863.959 -32.0381 1584976705.000000
9342700 4904 1798 201.998 -674.626 1584976705.000000
9335700 -15279 -10200 -166.283 -509.132 1584976705.000000
9335900 -16803 11932 791.917 -23.6906 1584976705.000000
9342700 4922 1728 265.664 -767.465 1584976705.000000
9335700 -15257 -10210 -247.473 -564.087 1584976705.000000
9335900 -16828 11943 673.058 39.9159 1584976705.000000
9342700 5252 1867 663.085 -298.269 1584976705.000000
9335700 -15218 -10184 -300.175 -589.219 1584976705.000000
9335900 -16815 11934 703.881 -26.0004 1584976705.000000
9342700 5303 1831 698.104 -339.51 1584976705.000000
9335700 -15201 -10168 -349.65 -638.635 1584976705.000000
9335900 -16831 11950 749.819 54.9144 1584976705.000000
9342700 5321 1817 631.104 -338.753 1584976705.000000
9335700 -15207 -10185 -320.621 -521.058 1584976705.000000
9335900 -16844 11964 662.596 94.8352 1584976705.000000
9342700 5382 1774 662.181 -391.263 1584976705.000000
9335700 -15200 -10175 -358.037 -476.107 1584976705.000000
9335900 -16823 11951 675.154 100.029 1584976705.000000
9342700 5430 1759 628.07 -397.085 1584976705.000000
9335700 -15224 -10180 -452.261 -522.552 1584976705.000000
9335900 -16796 11935 691.574 52.0077 1584976705.000000
9342700 5401 1647 527.203 -636.514 1584976705.000000
9335700 -15217 -10192 -454.024 -481.857 1584976705.000000
9335900 -16810 11907 573.905 -2.26963 1584976705.000000
9342700 5465 1611 616.569 -665.88 1584976705.000000
9335700 -15210 -10226 -373.808 -445.575 1584976706.000000
9335900 -16800 11891 560.322 -16.8347 1584976706.000000
9342700 5501 1599 519.248 -571.139 1584976706.000000
9335700 -15225 -10202 -389.81 -427.536 1584976706.000000
9335900 -16758 11887 682.943 -86.5596 1584976706.000000
9342700 5592 1490 621.335 -680.608 1584976706.000000
9335700 -15249 -10190 -390.45 -283.114 1584976706.000000
9335900 -16738 11886 661.149 -85.1054 1584976706.000000
9342700 5659 1357 634.53 -765.811 1584976706.000000
9335700 -15255 -10187 -369.628 -270.715 1584976706.000000
9335900 -16703 11884 744.628 -76.2537 1584976706.000000
9342700 5699 1350 545.805 -672.63 1584976706.000000
9335700 -15271 -10185 -368.586 -426.72 1584976706.000000
9335900 -16679 11885 780.115 -60.25 1584976706.000000
9342700 5739 1279 534.585 -730.667 1584976706.000000
9335700 -15204 -10246 -71.0464 -445.556 1584976706.000000
9335900 -16681 11894 672.92 -51.1924 1584976706.000000
9342700 5786 1200 597.655 -818.342 1584976706.000000
9335700 -15134 -10255 15.7586 -392.728 1584976706.000000
9335900 -16690 11936 544.515 38.4361 1584976706.000000
9342700 5829 1132 575.227 -855.668 1584976706.000000
9335700 -15142 -10222 -33.87 -348.518 1584976706.000000
9335900 -16740 11970 533.76 183.841 1584976706.000000
9342700 5897 1089 688.815 -917.362 1584976706.000000
9335700 -15043 -10250 111.596 -462.316 1584976706.000000
9335900 -16750 11967 541.821 226.882 1584976706.000000
9342700 5965 1028 787.608 -1000.24 1584976706.000000
9335700 -15059 -10265 -17.2186 -669.652 1584976706.000000
9335900 -16781 11950 524.303 229.531 1584976706.000000
9342700 5997 919 812.126 -1033.4 1584976706.000000
9335700 -15108 -10268 -84.6324 -578.721 1584976706.000000
9335900 -16802 11908 554.054 229.468 1584976706.000000
9342700 6046 866 707.084 -918.598 1584976706.000000
9335700 -15135 -10308 -119.969 -652.396 1584976706.000000
9335900 -16823 11907 533.004 237.821 1584976706.000000
9342700 6094 839 708.28 -830.65 1584976706.000000
9335700 -15150 -10306 -154.852 -606.161 1584976706.000000
9335900 -16812 11900 576.515 266.305 1584976706.000000
9342700 6143 785 631.451 -766.799 1584976706.000000
9335700 -15142 -10293 -137.262 -585.358 1584976706.000000
9335900 -16815 11910 504.878 214.503 1584976706.000000
9342700 6207 758 539.901 -739.184 1584976706.000000
9335700 -15159 -10286 -160.877 -562.949 1584976706.000000
9335900 -16808 11887 579.04 196.074 1584976706.000000
9342700 6227 743 526.834 -724.518 1584976706.000000
9335700 -15172 -10286 -167.586 -470.952 1584976707.000000
9335900 -16809 11878 514.203 98.5508 1584976707.000000
9342700 6264 713 478.29 -738.571 1584976707.000000
9335700 -15190 -10277 -205.346 -454.697 1584976707.000000
9335900 -16789 11876 527.985 82.6887 1584976707.000000
9342700 6289 698 470.106 -667.449 1584976707.000000
9335700 -15210 -10250 -367.245 -445.808 1584976707.000000
9335900 -16766 11882 570.007 41.7798 1584976707.000000
9342700 6351 649 587.341 -664.452 1584976707.000000
9335700 -15221 -10259 -396.806 -425.705 1584976707.000000
9335900 -16750 11863 581.945 33.9029 1584976707.000000
9342700 6409 575 611.867 -720.738 1584976707.000000
9335700 -15227 -10255 -513.264 -370.071 1584976707.000000
9335900 -16748 11862 586.305 -32.3594 1584976707.000000
9342700 6448 522 697.523 -793.753 1584976707.000000
9335700 -15254 -10268 -661.393 -337.718 1584976707.000000
9335900 -16736 11849 593.134 -79.4642 1584976707.000000
9342700 6472 439 645.84 -938.104 1584976707.000000
9335700 -15267 -10284 -618.911 -338.096 1584976707.000000
9335900 -16733 11831 595.744 -85.9739 1584976707.000000
9342700 6505 376 722.937 -966.871 1584976707.000000
9335700 -15278 -10263 -567.706 -284.359 1584976707.000000
9335900 -16687 11819 682.895 -137.224 1584976707.000000
9342700 6558 323 665.303 -987.268 1584976707.000000
9335700 -15285 -10249 -578.03 -290.342 1584976707.000000
9335900 -16655 11805 673.528 -200.555 1584976707.000000
9342700 6597 272 573.02 -939.038 1584976707.000000
9335700 -15289 -10243 -650.993 -327.404 1584976707.000000
9335900 -16687 11789 586.922 -222.725 1584976707.000000
9342700 6628 234 532.815 -863.601 1584976707.000000
9335700 -15292 -10246 -709.81 -389.041 1584976707.000000
9335900 -16725 11749 465.02 -258.868 1584976707.000000
9342700 6673 193 569.744 -810.17 1584976707.000000
9335700 -15306 -10273 -634.221 -412.025 1584976707.000000
9335900 -16742 11729 443.93 -273.4 1584976707.000000
9342700 6721 161 542.689 -721.62 1584976707.000000
9335700 -15305 -10287 -662.903 -472.812 1584976707.000000
9335900 -16730 11702 475.73 -287.161 1584976707.000000
9342700 6781 88 612.173 -744.946 1584976707.000000
9335700 -15284 -10277 -577.247 -389.897 1584976707.000000
9335900 -16702 11710 566.986 -339.795 1584976707.000000
9342700 6850 19 765.063 -861.726 1584976707.000000
9335700 -15255 -10240 -529.019 -366.381 1584976707.000000
9335900 -16663 11753 535.698 -246.212 1584976707.000000
9342700 6905 -20 837.641 -829.736 1584976707.000000
9335700 -15256 -10223 -515.172 -263.021 1584976708.000000
9335900 -16650 11805 509.435 -182.325 1584976708.000000
9342700 6954 -113 729.263 -872.801 1584976708.000000
9335700 -15260 -10215 -588.25 -268.746 1584976708.000000
9335900 -16651 11815 501.35 -197.206 1584976708.000000
9342700 6999 -168 667.569 -832.308 1584976708.000000
9335700 -15284 -10199 -694.468 -249.493 1584976708.000000
9335900 -16672 11817 506.365 -221.253 1584976708.000000
9342700 7005 -206 517.354 -742.228 1584976708.000000
9335700 -15279 -10182 -703.242 -228.206 1584976708.000000
9335900 -16668 11799 587.563 -233.179 1584976708.000000
9342700 7022 -257 503.625 -728.666 1584976708.000000
9335700 -15288 -10159 -674.524 -235.387 1584976708.000000
9335900 -16699 11790 501.854 -188.83 1584976708.000000
9342700 7068 -335 513.624 -729.201 1584976708.000000
9335700 -15284 -10167 -722.584 -322.932 1584976708.000000
9335900 -16731 11796 489.35 -182.911 1584976708.000000
9342700 7121 -452 495.383 -815.797 1584976708.000000
9335700 -15295 -10170 -678.451 -307.119 1584976708.000000
9335900 -16733 11799 555.442 -171.59 1584976708.000000
9342700 7164 -515 501.801 -781.707 1584976708.000000
9335700 -15298 -10163 -657.896 -203.91 1584976708.000000
9335900 -16731 11800 647.659 -169.182 1584976708.000000
9342700 7198 -576 435.437 -801.628 1584976708.000000
9335700 -15280 -10156 -606.724 -203.264 1584976708.000000
9335900 -16733 11805 670.638 -255.204 1584976708.000000
9342700 7239 -627 410.316 -830.991 1584976708.000000
9335700 -15315 -10161 -659.305 -257.086 1584976708.000000
9335900 -16735 11820 704.422 -263.159 1584976708.000000
9342700 7298 -665 443.163 -817.659 1584976708.000000
9335700 -15309 -10168 -743.253 -265.557 1584976708.000000
9335900 -16738 11833 640.675 -203.444 1584976708.000000
9342700 7383 -708 526.575 -849.737 1584976708.000000
9335700 -15305 -10131 -724.444 -226.468 1584976708.000000
9335900 -16736 11823 579.454 -215.235 1584976708.000000
9342700 7456 -719 555.869 -728.328 1584976708.000000
9335700 -15294 -10115 -612.963 -233.131 1584976708.000000
9335900 -16719 11826 589.492 -176.243 1584976708.000000
9342700 7526 -761 551.917 -662.11 1584976708.000000
9335700 -15260 -10103 -510.883 -222.566 1584976708.000000
9335900 -16721 11800 663.572 -212.92 1584976708.000000
9342700 7600 -802 614.279 -674.237 1584976708.000000
9335700 -15247 -10096 -592.773 -289.73 1584976708.000000
9335900 -16713 11792 701.437 -227.349 1584976708.000000
9342700 7661 -851 667.503 -768.897 1584976708.000000
9335700 -15246 -10091 -511.126 -325.047 1584976709.000000
9335900 -16702 11780 753.389 -158.408 1584976709.000000
9342700 7750 -925 728.216 -1005.08 1584976709.000000
9335700 -15229 -10082 -481.287 -370.071 1584976709.000000
9335900 -16656 11769 882.273 -203.071 1584976709.000000
9342700 7803 -1005 700.279 -1085.31 1584976709.000000
9335700 -15240 -10102 -493.594 -403.878 1584976709.000000
9335900 -16639 11738 777.249 -281.326 1584976709.000000
9342700 7836 -1059 633.057 -1118.75 1584976709.000000
9335700 -15228 -10091 -486.435 -318.106 1584976709.000000
9335900 -16616 11723 808.627 -272.795 1584976709.000000
9342700 7907 -1111 641.199 -1199.11 1584976709.000000
9335700 -15191 -10078 -539.28 -285.147 1584976709.000000
9335900 -16624 11694 777.26 -307.311 1584976709.000000
9342700 7936 -1174 530.969 -1314.1 1584976709.000000
9335700 -15193 -10076 -523.127 -291.398 1584976709.000000
9335900 -16625 11654 714.086 -283.955 1584976709.000000
9342700 7969 -1240 545.114 -1285.86 1584976709.000000
9335700 -15185 -10060 -429.871 -212.505 1584976709.000000
9335900 -16613 11642 745.372 -263.269 1584976709.000000
9342700 8021 -1288 663.751 -1316.33 1584976709.000000
9335700 -15178 -10061 -408.129 -202.153 1584976709.000000
9335900 -16615 11639 508.672 -115.601 1584976709.000000
9342700 8063 -1348 562.433 -1164.59 1584976709.000000
9335700 -15198 -10049 -595.521 -193.501 1584976709.000000
9335900 -16650 11654 672.379 -65.4703 1584976709.000000
9342700 8054 -1373 520.84 -905.862 1584976709.000000
9335700 -15185 -10026 -632.162 -153.518 1584976709.000000
9335900 -16646 11645 668.658 -92.9236 1584976709.000000
9342700 8059 -1361 368.326 -779.099 1584976709.000000
9335700 -15183 -10028 -584.89 -123.902 1584976709.000000
9335900 -16643 11640 638.272 -112.94 1584976709.000000
9342700 8087 -1395 377.819 -828.979 1584976709.000000
9335700 -15197 -10001 -684.219 -67.3338 1584976709.000000
9335900 -16646 11635 640.905 -110.156 1584976709.000000
9342700 8130 -1441 447.559 -864.572 1584976709.000000
9335700 -15211 -9949 -588.547 20.287 1584976709.000000
9335900 -16647 11631 661.18 -145.294 1584976709.000000
9342700 8162 -1488 455.769 -747.457 1584976709.000000
9335700 -15225 -9966 -613.351 -23.0363 1584976709.000000
9335900 -16644 11629 655.677 -146.156 1584976709.000000
9342700 8181 -1507 402.157 -625.541 1584976709.000000
9335700 -15219 -9838 -492.879 114.839 1584976709.000000
9335900 -16637 11620 630.662 -160.654 1584976709.000000
9342700 8210 -1549 429.464 -684.34 1584976709.000000
9335700 -15242 -9783 -641.302 134.222 1584976710.000000
9335900 -16634 11626 567.41 -157.366 1584976710.000000
9342700 8261 -1595 392.67 -641.132 1584976710.000000
9335700 -15245 -9765 -602.894 119.024 1584976710.000000
9335900 -16624 11644 602.38 -201.332 1584976710.000000
9342700 8305 -1631 374.237 -656.101 1584976710.000000
9335700 -15123 -9810 -500.351 -78.4882 1584976710.000000
9335900 -16628 11687 641.472 -128.953 1584976710.000000
9342700 8313 -1650 374.6 -774.39 1584976710.000000
9335700 -15085 -9844 -494.905 -183.112 1584976710.000000
9335900 -16640 11721 584.477 -132.167 1584976710.000000
9342700 8365 -1684 322.008 -843.848 1584976710.000000
9335700 -15093 -9872 -526.387 -226.267 1584976710.000000
9335900 -16642 11710 552.73 -194.657 1584976710.000000
9342700 8405 -1755 273.915 -896.346 1584976710.000000
9335700 -15121 -9896 -530.097 -241.856 1584976710.000000
9335900 -16647 11687 470.107 -239.276 1584976710.000000
9342700 8442 -1846 243.62 -956.124 1584976710.000000
9335700 -15132 -9894 -561.874 -293.594 1584976710.000000
9335900 -16638 11676 585.189 -207.265 1584976710.000000
9342700 8483 -1911 300.209 -945.166 1584976710.000000
9335700 -15131 -9919 -507.501 -386.468 1584976710.000000
9335900 -16627 11680 579.442 -166.173 1584976710.000000
9342700 8526 -1976 311.974 -975.299 1584976710.000000
9335700 -15135 -9937 -540.945 -491.403 1584976710.000000
9335900 -16636 11669 496.937 -162.216 1584976710.000000
9342700 8558 -2037 358.129 -972.921 1584976710.000000
9335700 -15138 -9948 -491.575 -502.492 1584976710.000000
9335900 -16652 11660 474.482 -207.69 1584976710.000000
9342700 8588 -2061 334.706 -709.987 1584976710.000000
9335700 -15126 -9947 -437.15 -442.05 1584976710.000000
9335900 -16646 11667 427.817 -173.675 1584976710.000000
9342700 8632 -2105 383.437 -598.922 1584976710.000000
9344100 7779 2418 -569.666 649.738 1584976710.000000
9335700 -15102 -9944 -375.714 -406.286 1584976710.000000
9335900 -16640 11678 469.415 -209.936 1584976710.000000
9342700 8676 -2165 463.278 -550.537 1584976710.000000
9344100 7753 2320 -359.864 -903.852 1584976710.000000
9335700 -15090 -9947 -386.18 -436.691 1584976710.000000
9335900 -16639 11668 507.347 -260.12 1584976710.000000
9342700 8740 -2192 473.811 -541.642 1584976710.000000
9344100 7705 2186 -393.896 -980.65 1584976710.000000
9335700 -15076 -9953 -406 -501.385 1584976710.000000
