9335700 -6582 -10306 678.833 -144.952 0.202891
9335900 -17039 -5272 -35.254 -1390.95 0.202891
9345500 10249 -3766 -654.463 1201.65 0.202891
9350000 11709 -6659 -1256.48 839.345 0.202891
9350201 13736 -7223 -1028.32 1046.26 0.202891
9350400 16349 -10363 -1218.22 636.889 0.202891
9350500 14713 -8570 -1551.7 1006.08 0.202891
9351200 32818 -19112 -969.169 310.384 0.202891
9351201 31203 -19296 -2159.62 165.032 0.202891
9351300 32436 -17836 -1016.99 541.621 0.202891
9351400 25890 -15174 -1528.05 667.729 0.202891
9351500 15632 -7805 979.253 -1027.66 0.202891
9351600 7464 -2435 -1092.19 1054.95 0.202891
9351601 7829 -1746 -1131.79 1255.61 0.202891
9351800 35529 -17875 -1267.83 276.083 0.202891
9352100 42109 -20557 -899.647 260.169 0.202891
9352101 35106 -17227 -1507.48 -135.464 0.202891
9352200 43158 -20641 -999.951 -50.7568 0.202891
9335700 -6573.99 -10279 716.941 -40.308 0.312888
9335900 -17056.7 -5411.98 -98.4613 -1355.78 0.312888
9345500 10050.6 -3583.23 -800.86 1144.34 0.312888
9350000 11532 -6533.81 -1167.08 877.548 0.312888
9350201 13679.1 -7059.16 -1010.55 988.474 0.312888
9350400 16136.8 -10241.1 -1271.6 787.684 0.312888
9350500 14509 -8465.08 -1507.79 840.4 0.312888
9351200 32654.3 -19060.4 -953.445 457.639 0.312888
9351201 30949.7 -19179 -2064.54 344.855 0.312888
9351300 32035.9 -17780 -1682.61 550.446 0.312888
9351400 25750.7 -15142.3 -1294.78 490.04 0.312888
9351500 15707.4 -7907.01 877.96 -945.383 0.312888
9351600 7384.42 -2322.14 -788.983 810.27 0.312888
9351601 7683.63 -1586.66 -1190.52 1068.2 0.312888
9351800 35379.4 -17847 -1210.42 274.586 0.312888
9352100 41627.7 -20905.7 -1985.95 -849.164 0.312888
9352101 34830.4 -17340 -1634.51 -341.262 0.312888
9352200 42906 -20565.6 -1003.89 138.466 0.312888
9335700 -6520.5 -10286.9 673.751 -41.8987 0.412889
9335900 -17078.8 -5505.1 -114.846 -1270.5 0.412889
9345500 9981.63 -3548.22 -697.749 1072.72 0.412889
9350000 11395.2 -6464.47 -1290.41 804.62 0.412889
9350201 13633.7 -6975.51 -964.576 1021.72 0.412889
9350400 16026.4 -10153 -1289.53 717.651 0.412889
9350500 14395 -8415.17 -1484.57 867.171 0.412889
9351200 32586.3 -19019.8 -951.981 361.247 0.412889
9351201 30984.9 -19159.6 -828.949 133.26 0.412889
9351300 31868.6 -17718 -1752.59 775.012 0.412889
9351400 25652.1 -15112.5 -1305.99 523.574 0.412889
9351500 15790.3 -8033.56 918.186 -1018.94 0.412889
9351600 7324.47 -2286.94 -732.34 643.365 0.412889
9351601 7565.74 -1502.35 -1429.03 1156 0.412889
9351800 35256.8 -17827.8 -1296.68 101.294 0.412889
9352100 41472.8 -20969.6 -2040.91 -938.18 0.412889
9352101 34724.6 -17317.2 -1581.94 -221.512 0.412889
9352200 42806.8 -20603.9 -954.912 26.3503 0.412889
9335700 -6478.37 -10257.7 852.554 41.188 0.522889
9335900 -17113.6 -5676.38 -153.298 -1122.64 0.522889
9345500 9937.36 -3438.83 -514.296 871.065 0.522889
9350000 11142.2 -6207.31 -1550.51 1166.6 0.522889
9350201 13479.9 -6819.85 -959.121 970.603 0.522889
9350400 15873.2 -10033.8 -1127.15 829.022 0.522889
9350500 14199.6 -8341.57 -1524.33 596.716 0.522889
9351200 32447.7 -19025.1 -711.508 140.118 0.522889
9351201 30936.2 -19144 -646.448 175.926 0.522889
9351300 31575 -17571.2 -1722.1 851.937 0.522889
9351400 25398.2 -14991.2 -1481.58 411.312 0.522889
9351500 15931.2 -8231.32 835.253 -1057.67 0.522889
9351600 7161.61 -2190.5 -802.801 492.614 0.522889
9351601 7388.4 -1374.02 -1232.37 891.397 0.522889
9351800 35135.6 -17846.4 -1108.89 259.299 0.522889
9352100 41411.8 -20810.2 -1271.97 -694.274 0.522889
9352101 34486.3 -17369.5 -1504.94 -229.633 0.522889
9352200 42600 -20642.2 -991.558 -85.8357 0.522889
9352400 44022 -21292 1348.39 -2.702 0.522889
9335700 -6408.69 -10496.2 596.986 -168.501 0.632847
9335900 -17183.9 -5827.24 -180.619 -1039.34 0.632847
9345500 9794.79 -3298.05 -649.574 847.355 0.632847
9350000 11001.7 -5986.05 -1264.64 1360.19 0.632847
9350201 13225.1 -6617.07 -1294.02 931.285 0.632847
9350400 15739.4 -9900.98 -1101.75 814.764 0.632847
9350500 13991.1 -8235.9 -1249.67 641.681 0.632847
9351200 32292.6 -19041.4 -709.421 163.818 0.632847
9351201 30807.3 -19009.3 -596.218 354.806 0.632847
9351300 31356.9 -17559.6 -1601.23 399.891 0.632847
9351400 25139.2 -14980.4 -1367.17 403.951 0.632847
9351500 16038.5 -8427.23 697.412 -1011.95 0.632847
9351600 6997.64 -2089.02 -1010.81 531.845 0.632847
9351601 7274.81 -1271.27 -1033.49 816.658 0.632847
9351800 34941.6 -17804.3 -1051.21 228.678 0.632847
9352100 41208.5 -20887.8 -1270.86 -819.037 0.632847
9352101 34269.3 -17421.4 -1271.87 -187.525 0.632847
9352200 42432.3 -20557.8 -1011.49 155.19 0.632847
9352400 43928.5 -21379.3 -952.644 -763.685 0.632847
9335700 -6365.56 -10513 594.232 -188.34 0.732898
9335900 -17174.6 -5936.11 -177.842 -1024.71 0.732898
9345500 9675.93 -3221.67 -790.438 800.644 0.732898
9350000 10913 -5906.62 -1247.12 1236.59 0.732898
9350201 13149.7 -6568.93 -1184.14 915.618 0.732898
9350400 15624.9 -9725.68 -1211.98 1018.83 0.732898
9350500 13897.1 -8159.12 -1209.93 673.733 0.732898
9351200 32222.8 -19026.9 -649.579 209.219 0.732898
9351201 30720.4 -18979.8 -685.689 250.603 0.732898
9351300 31249.6 -17668 -1719.83 -200.901 0.732898
9351400 25042 -14959.5 -1220.34 385.505 0.732898
9351500 16099.3 -8532.13 620.636 -981.8 0.732898
9351600 6988.01 -1957.43 -853.381 635.479 0.732898
9351601 7217.89 -1237.89 -973.288 721.889 0.732898
9351800 34818.2 -17833.9 -1043.7 138.936 0.732898
9352100 41048.4 -20578.8 -1565.92 619.825 0.732898
9352101 34156.5 -17432.2 -1214.03 -164.201 0.732898
9352200 42373 -20496.9 -964.35 236.897 0.732898
9352400 43853.4 -21469.9 -968.666 -934.178 0.732898
9335700 -6357.87 -10399.6 742.761 32.3731 0.842890
9335900 -17189.1 -6179.44 -312.002 -1167.52 0.842890
9345500 9667.46 -3190.88 -496.081 526.989 0.842890
9350000 10754.4 -5818.07 -1132.37 1124.93 0.842890
9350201 13123 -6392.49 -890.856 1229.25 0.842890
9350400 15383.1 -9320.74 -1205.47 1548.07 0.842890
9350500 13746.3 -8030.08 -1238.55 764.612 0.842890
9351200 31857.8 -18892.2 -796.427 679.259 0.842890
9351201 30485.1 -18963.8 -1010.71 23.3715 0.842890
9351300 31093.4 -17476.2 -1059.26 474.66 0.842890
9351400 24946.2 -14934.7 -983.342 434.964 0.842890
9351500 16135.6 -8741.02 472.38 -1047.94 0.842890
9351600 6849.87 -1761.47 -937.367 874.882 0.842890
9351601 7001.15 -1060.91 -1073.45 942.5 0.842890
9351800 34702 -17816.1 -902.877 168.189 0.842890
9352100 40809.3 -20359 -1531.32 1002.33 0.842890
9352101 33934.7 -17434.3 -1229.03 -51.4989 0.842890
9352200 42247.4 -20511.2 -905.409 108.162 0.842890
9352400 43667.6 -21577.9 -1046.79 -794.252 0.842890
9352500 45759 -20331 1161.36 -1.941 0.842890
9335700 -6342.84 -10348.9 706.905 28.4659 0.952888
9335900 -17175.9 -6289.14 -367.824 -1210.5 0.952888
9345500 9628.79 -3173.31 -535.895 472.988 0.952888
9350000 10638.1 -5707.95 -1152.34 1165.28 0.952888
9350201 13054.6 -6315.11 -914.329 1126.86 0.952888
9350400 15329.7 -9240.54 -978.119 1327.06 0.952888
9350500 13616.1 -7939.28 -1364.1 916.117 0.952888
9351200 31786.8 -18853.4 -850.278 588.073 0.952888
9351201 30379.1 -18932.6 -1038.25 124.103 0.952888
9351300 31020.4 -17440.8 -1017.19 458.156 0.952888
9351400 24886.2 -14928.3 -912.585 430.033 0.952888
9351500 16187.9 -8818.54 504.929 -954.811 0.952888
9351600 6497.08 -1505.31 -1602.43 1494.11 0.952888
9351601 6931.27 -967.974 -931.733 961.563 0.952888
9351800 34617.9 -17804.9 -936.049 209.279 0.952888
9352100 40724.7 -20326.7 -1402.22 1007.9 0.952888
